send_offset,event_offset,id,delay,content
11.7240,11.4244,2001,0.2997,Log_2001
11.7301,11.4235,2000,0.3066,Log_2000
11.7302,11.3801,1995,0.3502,Log_1995
11.7344,11.4503,2006,0.2841,Log_2006
11.7372,11.5219,2018,0.2152,Log_2018
11.7386,11.3391,1990,0.3995,Log_1990
11.7411,10.8487,1926,0.8924,Log_1926
11.7464,11.3670,1992,0.3794,Log_1992
11.7563,11.4365,2003,0.3198,Log_2003
11.7885,10.7142,1915,1.0743,Log_1915
11.7956,11.2408,1979,0.5549,Log_1979
11.8038,11.5784,2025,0.2254,Log_2025
11.8210,10.5022,1893,1.3188,Log_1893
11.8211,11.5245,2019,0.2966,Log_2019
11.8291,11.5661,2023,0.2630,Log_2023
11.8396,11.4370,2004,0.4026,Log_2004
11.8626,11.6123,2029,0.2503,Log_2029
11.8739,10.8508,1927,1.0232,Log_1927
11.8790,11.4694,2009,0.4096,Log_2009
11.8860,11.6562,2033,0.2297,Log_2033
11.8912,11.6354,2031,0.2558,Log_2031
11.9015,11.6739,2036,0.2276,Log_2036
11.9099,11.5204,2016,0.3895,Log_2016
11.9276,11.0704,1962,0.8572,Log_1962
11.9339,11.6309,2030,0.3030,Log_2030
11.9339,11.8839,2054,0.0500,Log_2054
11.9352,11.4920,2011,0.4432,Log_2011
11.9625,10.8724,1929,1.0901,Log_1929
11.9653,10.9524,1945,1.0129,Log_1945
11.9862,11.7104,2038,0.2759,Log_2038
11.9895,11.8332,2050,0.1562,Log_2050
12.0067,11.5681,2024,0.4386,Log_2024
12.0099,11.7615,2041,0.2484,Log_2041
12.0243,11.9309,2060,0.0934,Log_2060
12.0338,11.7855,2043,0.2482,Log_2043
12.0385,11.2259,1977,0.8126,Log_1977
12.0689,11.8032,2046,0.2657,Log_2046
12.0839,11.5524,2021,0.5315,Log_2021
12.0845,11.7948,2044,0.2898,Log_2044
12.0950,11.9141,2058,0.1808,Log_2058
12.0980,11.8189,2048,0.2791,Log_2048
12.1126,11.6665,2035,0.4461,Log_2035
12.1151,11.9453,2063,0.1698,Log_2063
12.1199,11.9329,2061,0.1870,Log_2061
12.1403,11.6903,2037,0.4500,Log_2037
12.1421,11.5888,2027,0.5533,Log_2027
12.1439,12.0042,2072,0.1397,Log_2072
12.1442,11.9433,2062,0.2009,Log_2062
12.1478,11.2834,1984,0.8643,Log_1984
12.1482,10.9134,1938,1.2349,Log_1938
12.1517,12.0384,2077,0.1133,Log_2077
12.1701,11.8038,2047,0.3663,Log_2047
12.1774,11.9076,2057,0.2698,Log_2057
12.2210,11.9987,2069,0.2223,Log_2069
12.2262,10.9534,1946,1.2728,Log_1946
12.2375,11.7977,2045,0.4398,Log_2045
12.2392,11.7608,2040,0.4784,Log_2040
12.2612,11.2225,1976,1.0386,Log_1976
12.2661,12.1272,2086,0.1389,Log_2086
12.2789,12.0520,2080,0.2269,Log_2080
12.2902,12.1757,2092,0.1145,Log_2092
12.3043,12.0421,2079,0.2622,Log_2079
12.3130,12.1990,2094,0.1140,Log_2094
12.3210,11.9643,2065,0.3567,Log_2065
12.3270,11.2457,1981,1.0813,Log_1981
12.3294,11.9955,2068,0.3339,Log_2068
12.3423,12.1633,2090,0.1790,Log_2090
12.3502,11.5190,2015,0.8312,Log_2015
12.3527,10.0778,1845,2.2750,Log_1845
12.3533,11.6465,2032,0.7068,Log_2032
12.3914,11.5219,2017,0.8695,Log_2017
12.4065,12.1230,2085,0.2835,Log_2085
12.4121,11.7456,2039,0.6665,Log_2039
12.4186,11.8534,2052,0.5652,Log_2052
12.4196,12.1955,2093,0.2241,Log_2093
12.4295,12.2836,2101,0.1459,Log_2101
12.4299,11.5834,2026,0.8465,Log_2026
12.4441,12.2352,2097,0.2088,Log_2097
12.4500,10.7634,1920,1.6865,Log_1920
12.4575,12.0352,2076,0.4223,Log_2076
12.4666,12.1286,2088,0.3379,Log_2088
12.4713,12.0260,2074,0.4453,Log_2074
12.4755,11.9473,2064,0.5282,Log_2064
12.4783,11.3460,1991,1.1322,Log_1991
12.4916,12.3017,2104,0.1899,Log_2104
12.4950,12.0809,2082,0.4141,Log_2082
12.4961,12.3651,2110,0.1310,Log_2110
12.5247,12.4262,2115,0.0984,Log_2115
12.5319,12.2697,2100,0.2622,Log_2100
12.5336,12.0409,2078,0.4927,Log_2078
12.5380,12.0036,2071,0.5344,Log_2071
12.5407,11.8460,2051,0.6947,Log_2051
12.5530,12.4724,2122,0.0806,Log_2122
12.5559,12.4697,2121,0.0861,Log_2121
12.5677,11.5066,2013,1.0611,Log_2013
12.5711,12.2913,2102,0.2797,Log_2102
12.5812,12.3164,2105,0.2648,Log_2105
12.5896,12.4407,2119,0.1489,Log_2119
12.6038,12.1189,2084,0.4849,Log_2084
12.6127,12.2337,2096,0.3790,Log_2096
12.6188,11.7617,2042,0.8571,Log_2042
12.6190,12.3312,2109,0.2878,Log_2109
12.6267,11.9990,2070,0.6277,Log_2070
12.6301,12.5356,2128,0.0944,Log_2128
12.6310,12.4300,2116,0.2010,Log_2116
12.6402,12.0577,2081,0.5826,Log_2081
12.6451,12.4327,2117,0.2123,Log_2117
12.6456,11.8687,2053,0.7769,Log_2053
12.6490,11.9678,2067,0.6811,Log_2067
12.6503,11.5609,2022,1.0895,Log_2022
12.6521,12.5409,2129,0.1113,Log_2129
12.6780,12.3184,2106,0.3596,Log_2106
12.6957,12.4953,2124,0.2004,Log_2124
12.6976,12.4727,2123,0.2249,Log_2123
12.6987,12.3986,2113,0.3002,Log_2113
12.7085,11.8903,2055,0.8182,Log_2055
12.7125,12.1585,2089,0.5540,Log_2089
12.7381,12.3000,2103,0.4381,Log_2103
12.7415,12.3291,2108,0.4123,Log_2108
12.7431,12.3923,2112,0.3508,Log_2112
12.8378,11.4786,2010,1.3592,Log_2010
12.8436,12.5336,2127,0.3100,Log_2127
12.8456,11.5485,2020,1.2970,Log_2020
12.8514,12.7339,2141,0.1175,Log_2141
12.8877,12.6600,2137,0.2277,Log_2137
12.9086,12.2523,2098,0.6564,Log_2098
12.9308,12.7809,2145,0.1500,Log_2145
12.9592,12.4144,2114,0.5448,Log_2114
12.9713,11.1571,1970,1.8142,Log_1970
12.9751,12.6642,2138,0.3109,Log_2138
12.9774,12.9198,2156,0.0576,Log_2156
13.0004,12.2593,2099,0.7411,Log_2099
13.0020,12.6211,2133,0.3810,Log_2133
13.0108,12.4421,2120,0.5686,Log_2120
13.0347,12.6732,2139,0.3615,Log_2139
13.0391,12.7569,2143,0.2822,Log_2143
13.0494,12.0339,2075,1.0156,Log_2075
13.0535,11.9675,2066,1.0860,Log_2066
13.0553,12.8552,2149,0.2001,Log_2149
13.0690,12.5205,2126,0.5484,Log_2126
13.0866,12.3826,2111,0.7039,Log_2111
13.0897,12.5612,2130,0.5285,Log_2130
13.1610,12.9849,2161,0.1761,Log_2161
13.1669,12.6576,2136,0.5094,Log_2136
13.1691,12.1683,2091,1.0008,Log_2091
13.1825,12.8609,2150,0.3216,Log_2150
13.1851,12.7861,2146,0.3991,Log_2146
13.1910,12.0883,2083,1.1027,Log_2083
13.1968,13.0009,2163,0.1959,Log_2163
13.2028,12.4343,2118,0.7685,Log_2118
13.2128,12.9193,2155,0.2935,Log_2155
13.2152,12.5011,2125,0.7140,Log_2125
13.2186,12.9977,2162,0.2209,Log_2162
13.2207,13.0639,2167,0.1568,Log_2167
13.2301,12.8910,2153,0.3392,Log_2153
13.2302,12.8672,2152,0.3630,Log_2152
13.2315,12.9513,2157,0.2802,Log_2157
13.2394,12.6413,2134,0.5981,Log_2134
13.2449,12.8657,2151,0.3792,Log_2151
13.2461,12.0169,2073,1.2292,Log_2073
13.2775,12.6107,2132,0.6667,Log_2132
13.2850,12.5861,2131,0.6989,Log_2131
13.2963,13.1413,2177,0.1549,Log_2177
13.2990,13.0665,2168,0.2325,Log_2168
13.3416,13.1788,2182,0.1628,Log_2182
13.3642,12.8121,2147,0.5521,Log_2147
13.3666,12.3282,2107,1.0384,Log_2107
13.3832,13.1560,2180,0.2272,Log_2180
13.3898,11.8908,2056,1.4991,Log_2056
13.3917,12.8998,2154,0.4918,Log_2154
13.3922,13.3284,2194,0.0638,Log_2194
13.3964,11.8230,2049,1.5734,Log_2049
13.3992,13.0076,2164,0.3916,Log_2164
13.4254,13.1217,2175,0.3037,Log_2175
13.4327,13.0470,2166,0.3857,Log_2166
13.4516,13.1513,2178,0.3003,Log_2178
13.4642,13.0741,2170,0.3901,Log_2170
13.4805,13.4002,2204,0.0803,Log_2204
13.4869,13.3630,2198,0.1240,Log_2198
13.5101,13.2739,2188,0.2362,Log_2188
13.5207,13.2813,2189,0.2394,Log_2189
13.5353,13.2948,2191,0.2406,Log_2191
13.5457,12.7186,2140,0.8272,Log_2140
13.5578,13.1055,2172,0.4524,Log_2172
13.5644,13.4979,2208,0.0666,Log_2208
13.5657,13.0234,2165,0.5423,Log_2165
13.5728,12.1274,2087,1.4454,Log_2087
13.5774,13.3309,2195,0.2465,Log_2195
13.5825,12.7542,2142,0.8284,Log_2142
13.5828,13.1553,2179,0.4274,Log_2179
13.5865,13.3924,2202,0.1941,Log_2202
13.5919,13.1342,2176,0.4577,Log_2176
13.6115,12.9754,2158,0.6361,Log_2158
13.6331,13.1176,2173,0.5155,Log_2173
13.6371,13.2541,2187,0.3829,Log_2187
13.6582,13.1204,2174,0.5378,Log_2174
13.6697,13.6197,2219,0.0500,Log_2219
13.6709,13.5652,2215,0.1057,Log_2215
13.7010,13.2904,2190,0.4106,Log_2190
13.7075,13.4608,2206,0.2467,Log_2206
13.7193,13.2028,2185,0.5165,Log_2185
13.7221,13.1656,2181,0.5565,Log_2181
13.7419,13.6810,2230,0.0609,Log_2230
13.7738,13.4351,2205,0.3387,Log_2205
13.7797,13.6502,2223,0.1294,Log_2223
13.7975,13.6640,2227,0.1335,Log_2227
13.8028,12.9824,2160,0.8204,Log_2160
13.8125,13.5009,2209,0.3115,Log_2209
13.8135,13.6629,2225,0.1505,Log_2225
13.8340,13.7621,2240,0.0719,Log_2240
13.8406,13.7498,2237,0.0908,Log_2237
13.8533,13.6679,2228,0.1854,Log_2228
13.8535,13.1836,2184,0.6700,Log_2184
13.8568,13.7001,2233,0.1567,Log_2233
13.8642,13.3765,2199,0.4877,Log_2199
13.8719,13.6965,2232,0.1754,Log_2232
13.9029,13.8097,2247,0.0932,Log_2247
13.9047,13.6267,2220,0.2780,Log_2220
13.9155,13.3476,2197,0.5679,Log_2197
13.9205,13.5736,2217,0.3469,Log_2217
13.9218,13.6709,2229,0.2509,Log_2229
13.9461,13.8668,2252,0.0793,Log_2252
13.9521,13.8116,2248,0.1404,Log_2248
13.9530,13.5639,2214,0.3891,Log_2214
13.9535,13.5465,2212,0.4070,Log_2212
13.9574,13.7138,2235,0.2436,Log_2235
13.9630,13.8715,2253,0.0915,Log_2253
13.9906,13.5327,2211,0.4580,Log_2211
13.9911,13.7891,2244,0.2020,Log_2244
14.0034,13.3876,2200,0.6159,Log_2200
14.0229,13.5528,2213,0.4701,Log_2213
14.0249,13.8660,2251,0.1589,Log_2251
14.0265,13.6636,2226,0.3628,Log_2226
14.0310,13.7575,2239,0.2735,Log_2239
14.0471,13.9227,2258,0.1244,Log_2258
14.0727,13.7541,2238,0.3186,Log_2238
14.0771,13.8175,2249,0.2596,Log_2249
14.0821,13.3937,2203,0.6884,Log_2203
14.0947,13.9382,2259,0.1565,Log_2259
14.0963,14.0257,2267,0.0706,Log_2267
14.1011,13.7681,2241,0.3330,Log_2241
14.1169,13.1010,2171,1.0160,Log_2171
14.1230,13.8419,2250,0.2811,Log_2250
14.1416,12.6569,2135,1.4847,Log_2135
14.1521,13.3886,2201,0.7635,Log_2201
14.1574,13.9095,2257,0.2479,Log_2257
14.1702,13.2216,2186,0.9486,Log_2186
14.1913,13.5699,2216,0.6214,Log_2216
14.1928,13.0716,2169,1.1212,Log_2169
14.1984,13.8901,2255,0.3083,Log_2255
14.2073,14.0692,2271,0.1381,Log_2271
14.2618,13.8755,2254,0.3863,Log_2254
14.2876,13.7056,2234,0.5819,Log_2234
14.2986,14.1125,2280,0.1860,Log_2280
14.3005,14.0460,2269,0.2545,Log_2269
14.3006,14.1099,2279,0.1907,Log_2279
14.3138,14.2374,2295,0.0763,Log_2295
14.3343,13.9618,2263,0.3725,Log_2263
14.3457,14.2471,2299,0.0986,Log_2299
14.3523,13.6276,2221,0.7247,Log_2221
14.3572,13.9560,2262,0.4012,Log_2262
14.3754,14.1093,2278,0.2661,Log_2278
14.3827,14.2458,2298,0.1370,Log_2298
14.3902,13.5213,2210,0.8689,Log_2210
14.3976,14.1674,2287,0.2302,Log_2287
14.3993,14.2392,2297,0.1601,Log_2297
14.4077,14.2735,2302,0.1343,Log_2302
14.4185,13.7198,2236,0.6987,Log_2236
14.4270,13.7765,2242,0.6504,Log_2242
14.4313,14.1282,2282,0.3031,Log_2282
14.4358,13.6584,2224,0.7774,Log_2224
14.4421,14.2032,2291,0.2390,Log_2291
14.4494,14.0340,2268,0.4155,Log_2268
14.4620,11.9203,2059,2.5417,Log_2059
14.4669,14.2118,2293,0.2552,Log_2293
14.4709,14.2116,2292,0.2592,Log_2292
14.4728,13.4933,2207,0.9795,Log_2207
14.4734,14.1031,2274,0.3703,Log_2274
14.4827,14.4270,2317,0.0557,Log_2317
14.4892,13.3437,2196,1.1455,Log_2196
14.4901,13.8943,2256,0.5958,Log_2256
14.5176,14.2715,2301,0.2461,Log_2301
14.5279,14.1330,2284,0.3949,Log_2284
14.5346,14.0648,2270,0.4698,Log_2270
14.5658,13.9400,2260,0.6258,Log_2260
14.5943,14.1459,2285,0.4484,Log_2285
14.5975,14.4500,2318,0.1475,Log_2318
14.6131,14.2736,2303,0.3395,Log_2303
14.6194,14.1283,2283,0.4911,Log_2283
14.6478,14.1070,2277,0.5408,Log_2277
14.6499,13.9496,2261,0.7002,Log_2261
14.6530,14.1623,2286,0.4907,Log_2286
14.6634,14.1976,2289,0.4658,Log_2289
14.6635,13.9850,2264,0.6785,Log_2264
14.6640,14.0872,2272,0.5768,Log_2272
14.6663,14.0983,2273,0.5680,Log_2273
14.6666,14.4129,2315,0.2537,Log_2315
14.6844,14.3338,2307,0.3506,Log_2307
14.6847,11.6036,2028,3.0810,Log_2028
14.6936,14.3690,2309,0.3246,Log_2309
14.7037,14.2714,2300,0.4323,Log_2300
14.7073,14.4170,2316,0.2903,Log_2316
14.7154,14.6304,2338,0.0850,Log_2338
14.7282,14.3828,2313,0.3453,Log_2313
14.7348,14.1275,2281,0.6074,Log_2281
14.7360,14.5651,2330,0.1709,Log_2330
14.7376,14.4882,2321,0.2493,Log_2321
14.7595,14.0188,2266,0.7407,Log_2266
14.7744,14.2772,2304,0.4972,Log_2304
14.7810,13.8060,2246,0.9750,Log_2246
14.7826,14.2387,2296,0.5439,Log_2296
14.7985,14.5460,2327,0.2526,Log_2327
14.8026,14.7191,2350,0.0834,Log_2350
14.8060,14.3639,2308,0.4421,Log_2308
14.8137,13.8000,2245,1.0137,Log_2245
14.8160,14.5200,2325,0.2961,Log_2325
14.8297,14.5754,2331,0.2542,Log_2331
14.8322,14.3842,2314,0.4479,Log_2314
14.8504,14.5564,2329,0.2939,Log_2329
14.8515,14.7564,2354,0.0951,Log_2354
14.8529,14.1986,2290,0.6543,Log_2290
14.8621,14.6626,2343,0.1995,Log_2343
14.8714,14.0103,2265,0.8611,Log_2265
14.8777,13.6887,2231,1.1890,Log_2231
14.9038,14.6933,2344,0.2105,Log_2344
14.9175,14.8142,2357,0.1033,Log_2357
14.9488,14.4783,2320,0.4705,Log_2320
14.9639,14.5126,2323,0.4514,Log_2323
14.9926,14.6263,2336,0.3662,Log_2336
15.0233,14.7086,2347,0.3147,Log_2347
15.0410,14.8074,2355,0.2335,Log_2355
15.0558,14.6485,2342,0.4073,Log_2342
15.0706,14.5334,2326,0.5372,Log_2326
15.0724,14.6452,2341,0.4272,Log_2341
15.0764,14.8106,2356,0.2658,Log_2356
15.0819,14.8306,2360,0.2513,Log_2360
15.0890,14.7115,2348,0.3775,Log_2348
15.1150,14.3170,2305,0.7980,Log_2305
15.1244,14.7546,2353,0.3697,Log_2353
15.1247,14.8259,2359,0.2988,Log_2359
15.1404,15.0631,2382,0.0774,Log_2382
15.1462,15.0221,2377,0.1241,Log_2377
15.1600,14.9451,2367,0.2149,Log_2367
15.1666,14.3789,2312,0.7877,Log_2312
15.1888,14.5880,2333,0.6008,Log_2333
15.1959,14.9848,2371,0.2111,Log_2371
15.1978,14.8973,2363,0.3005,Log_2363
15.2028,14.7464,2352,0.4565,Log_2352
15.2028,14.3753,2310,0.8275,Log_2310
15.2034,14.6439,2340,0.5595,Log_2340
15.2101,14.2237,2294,0.9864,Log_2294
15.2192,14.6323,2339,0.5869,Log_2339
15.2363,14.9968,2372,0.2395,Log_2372
15.2496,14.1059,2275,1.1437,Log_2275
15.2514,15.0140,2375,0.2374,Log_2375
15.2897,14.6972,2345,0.5925,Log_2345
15.2928,14.1065,2276,1.1863,Log_2276
15.2986,14.7154,2349,0.5832,Log_2349
15.3016,14.5533,2328,0.7483,Log_2328
15.3119,14.8158,2358,0.4961,Log_2358
15.3444,15.0113,2374,0.3330,Log_2374
15.3506,14.9216,2366,0.4290,Log_2366
15.3568,15.1756,2388,0.1811,Log_2388
15.3775,14.4905,2322,0.8870,Log_2322
15.3845,15.0377,2378,0.3468,Log_2378
15.4031,13.3262,2193,2.0769,Log_2193
15.4048,15.1792,2389,0.2256,Log_2389
15.4081,15.1459,2386,0.2622,Log_2386
15.4082,14.9813,2370,0.4269,Log_2370
15.4121,15.0525,2381,0.3596,Log_2381
15.4137,15.0446,2379,0.3691,Log_2379
15.4249,15.0091,2373,0.4158,Log_2373
15.4445,12.9763,2159,2.4682,Log_2159
15.4563,14.3335,2306,1.1228,Log_2306
15.4582,15.3097,2397,0.1486,Log_2397
15.4650,15.2523,2393,0.2127,Log_2393
15.4732,15.3247,2401,0.1485,Log_2401
15.4841,15.0150,2376,0.4691,Log_2376
15.4926,13.1818,2183,2.3109,Log_2183
15.4965,15.3078,2396,0.1887,Log_2396
15.5005,14.8685,2362,0.6320,Log_2362
15.5053,15.4197,2412,0.0856,Log_2412
15.5152,15.3185,2400,0.1966,Log_2400
15.5203,15.1346,2385,0.3857,Log_2385
15.5216,15.2022,2391,0.3195,Log_2391
15.5245,15.1187,2383,0.4058,Log_2383
15.5332,14.6057,2334,0.9274,Log_2334
15.5541,14.1957,2288,1.3584,Log_2288
15.5548,14.9599,2369,0.5949,Log_2369
15.5695,14.7062,2346,0.8633,Log_2346
15.5792,13.7837,2243,1.7955,Log_2243
15.5967,15.3379,2404,0.2589,Log_2404
15.6092,15.4313,2415,0.1780,Log_2415
15.6107,15.3942,2408,0.2164,Log_2408
15.6337,15.0453,2380,0.5883,Log_2380
15.6509,15.3897,2407,0.2612,Log_2407
15.6574,15.4166,2411,0.2408,Log_2411
15.6627,12.8423,2148,2.8204,Log_2148
15.6678,14.6268,2337,1.0410,Log_2337
15.6701,15.5600,2425,0.1101,Log_2425
15.6823,15.3356,2403,0.3467,Log_2403
15.6870,15.4289,2414,0.2581,Log_2414
15.7095,15.5678,2427,0.1417,Log_2427
15.7151,15.3145,2399,0.4006,Log_2399
15.7181,15.4375,2416,0.2806,Log_2416
15.7221,15.5584,2424,0.1636,Log_2424
15.7293,15.1238,2384,0.6055,Log_2384
15.7345,15.5013,2421,0.2332,Log_2421
15.7692,15.2172,2392,0.5520,Log_2392
15.7943,15.5856,2430,0.2087,Log_2430
15.7995,15.5438,2423,0.2557,Log_2423
15.8285,15.4258,2413,0.4027,Log_2413
15.8339,15.4900,2420,0.3439,Log_2420
15.8498,15.3890,2406,0.4608,Log_2406
15.8546,15.4848,2419,0.3698,Log_2419
15.8682,15.7327,2440,0.1356,Log_2440
15.8760,15.3814,2405,0.4946,Log_2405
15.9004,15.6915,2435,0.2089,Log_2435
15.9286,15.5931,2432,0.3355,Log_2432
15.9484,15.7175,2438,0.2310,Log_2438
15.9501,15.4545,2417,0.4956,Log_2417
15.9546,15.5797,2429,0.3749,Log_2429
15.9629,15.5922,2431,0.3708,Log_2431
15.9631,15.2583,2394,0.7048,Log_2394
15.9646,15.7845,2445,0.1801,Log_2445
15.9826,15.7296,2439,0.2530,Log_2439
15.9914,14.8522,2361,1.1392,Log_2361
15.9914,14.4613,2319,1.5302,Log_2319
15.9965,15.8289,2448,0.1676,Log_2448
15.9976,15.9173,2456,0.0803,Log_2456
16.0099,15.7102,2437,0.2997,Log_2437
16.0442,15.7556,2442,0.2886,Log_2442
16.0485,15.9711,2463,0.0774,Log_2463
16.0635,14.3774,2311,1.6861,Log_2311
16.0763,15.9006,2453,0.1757,Log_2453
16.0797,14.5829,2332,1.4968,Log_2332
16.0854,15.8246,2447,0.2608,Log_2447
16.0932,15.6903,2434,0.4029,Log_2434
16.0935,14.5146,2324,1.5789,Log_2324
16.1003,15.9981,2469,0.1021,Log_2469
16.1030,15.8894,2451,0.2136,Log_2451
16.1120,15.4637,2418,0.6483,Log_2418
16.1145,15.4159,2410,0.6986,Log_2410
16.1425,15.9926,2467,0.1499,Log_2467
16.1456,15.9581,2460,0.1875,Log_2460
16.1580,15.7840,2444,0.3740,Log_2444
16.1859,15.9283,2457,0.2575,Log_2457
16.2358,15.9981,2470,0.2376,Log_2470
16.2576,15.5160,2422,0.7416,Log_2422
16.2753,16.0844,2475,0.1909,Log_2475
16.2846,15.9387,2458,0.3459,Log_2458
16.2851,15.5633,2426,0.7218,Log_2426
16.2946,16.1565,2484,0.1382,Log_2484
16.2954,15.8944,2452,0.4010,Log_2452
16.3087,15.8440,2449,0.4647,Log_2449
16.3107,16.1755,2487,0.1352,Log_2487
16.3113,16.0909,2476,0.2204,Log_2476
16.3161,14.6149,2335,1.7012,Log_2335
16.3252,16.2350,2494,0.0902,Log_2494
16.3387,15.9901,2465,0.3486,Log_2465
16.3495,15.9617,2462,0.3878,Log_2462
16.3535,16.1970,2491,0.1565,Log_2491
16.3554,16.1648,2486,0.1906,Log_2486
16.3811,15.9425,2459,0.4385,Log_2459
16.3814,15.7035,2436,0.6779,Log_2436
16.3861,15.2942,2395,1.0919,Log_2395
16.3885,15.7726,2443,0.6158,Log_2443
16.4194,15.7458,2441,0.6736,Log_2441
16.4225,16.1267,2482,0.2957,Log_2482
16.4283,16.3199,2507,0.1084,Log_2507
16.4418,16.2386,2495,0.2033,Log_2495
16.4588,16.0949,2478,0.3639,Log_2478
16.4589,15.5696,2428,0.8892,Log_2428
16.4640,16.3119,2504,0.1521,Log_2504
16.4645,16.1014,2480,0.3631,Log_2480
16.4694,16.4194,2515,0.0500,Log_2515
16.4825,16.0985,2479,0.3840,Log_2479
16.4919,16.1895,2489,0.3023,Log_2489
16.4943,16.4356,2516,0.0587,Log_2516
16.4953,15.7982,2446,0.6971,Log_2446
16.5539,15.8455,2450,0.7084,Log_2450
16.5544,16.1413,2483,0.4131,Log_2483
16.5699,16.1938,2490,0.3761,Log_2490
16.5785,15.9888,2464,0.5897,Log_2464
16.5934,16.0045,2471,0.5889,Log_2471
16.6052,16.3027,2501,0.3025,Log_2501
16.6081,16.3300,2508,0.2781,Log_2508
16.6289,16.3945,2512,0.2344,Log_2512
16.6609,16.3117,2503,0.3492,Log_2503
16.6639,16.5867,2529,0.0773,Log_2529
16.6687,16.4940,2519,0.1747,Log_2519
16.6753,16.1856,2488,0.4898,Log_2488
16.6870,15.9135,2455,0.7734,Log_2455
16.6941,16.2892,2500,0.4049,Log_2500
16.6997,16.4144,2514,0.2854,Log_2514
16.7042,15.6699,2433,1.0344,Log_2433
16.7065,16.4421,2517,0.2645,Log_2517
16.7107,16.1191,2481,0.5916,Log_2481
16.7108,15.1908,2390,1.5200,Log_2390
16.7153,16.3914,2511,0.3239,Log_2511
16.7265,16.6226,2534,0.1038,Log_2534
16.7378,15.9927,2468,0.7451,Log_2468
16.7406,16.6213,2533,0.1193,Log_2533
16.7441,16.0171,2473,0.7270,Log_2473
16.7474,16.4847,2518,0.2627,Log_2518
16.7493,16.5466,2524,0.2027,Log_2524
16.7687,16.0251,2474,0.7435,Log_2474
16.7735,16.3130,2505,0.4605,Log_2505
16.7756,14.7317,2351,2.0439,Log_2351
16.7758,16.2768,2498,0.4990,Log_2498
16.7792,16.0917,2477,0.6874,Log_2477
16.7966,16.2052,2492,0.5914,Log_2492
16.8269,16.4971,2520,0.3298,Log_2520
16.8324,16.5450,2523,0.2873,Log_2523
16.8353,16.6299,2537,0.2054,Log_2537
16.8467,16.3100,2502,0.5366,Log_2502
16.8490,16.1633,2485,0.6857,Log_2485
16.8524,15.9119,2454,0.9405,Log_2454
16.8535,16.7618,2554,0.0917,Log_2554
16.8636,16.5651,2527,0.2986,Log_2527
16.8659,16.7179,2544,0.1480,Log_2544
16.8935,16.8435,2563,0.0500,Log_2563
16.8962,13.6287,2222,3.2674,Log_2222
16.9187,16.2578,2497,0.6608,Log_2497
16.9295,16.5821,2528,0.3475,Log_2528
16.9394,16.6272,2535,0.3122,Log_2535
16.9403,16.7327,2547,0.2076,Log_2547
16.9601,16.7752,2556,0.1849,Log_2556
16.9754,16.7072,2541,0.2682,Log_2541
16.9851,16.7714,2555,0.2137,Log_2555
16.9863,16.8644,2567,0.1219,Log_2567
17.0129,16.7032,2540,0.3097,Log_2540
17.0488,16.2290,2493,0.8197,Log_2493
17.0651,15.9608,2461,1.1043,Log_2461
17.0750,16.4992,2521,0.5758,Log_2521
17.0879,16.7336,2548,0.3543,Log_2548
17.1018,16.7550,2552,0.3468,Log_2552
17.1019,16.9135,2574,0.1885,Log_2574
17.1040,16.8610,2566,0.2430,Log_2566
17.1086,16.8331,2559,0.2755,Log_2559
17.1169,16.9306,2577,0.1863,Log_2577
17.1283,16.8316,2558,0.2967,Log_2558
17.1509,17.0102,2583,0.1407,Log_2583
17.1534,16.8864,2570,0.2670,Log_2570
17.1534,16.3964,2513,0.7570,Log_2513
17.1544,16.8672,2568,0.2872,Log_2568
17.1727,16.3872,2510,0.7855,Log_2510
17.1872,16.6298,2536,0.5573,Log_2536
17.1893,16.6525,2538,0.5368,Log_2538
17.1908,16.7029,2539,0.4879,Log_2539
17.1926,16.8726,2569,0.3200,Log_2569
17.2061,16.7347,2549,0.4714,Log_2549
17.2237,16.2862,2499,0.9376,Log_2499
17.2245,17.0806,2589,0.1439,Log_2589
17.2287,16.7134,2542,0.5152,Log_2542
17.2457,14.9197,2365,2.3260,Log_2365
17.2929,17.0715,2586,0.2214,Log_2586
17.2976,16.7373,2550,0.5602,Log_2550
17.3007,16.7615,2553,0.5392,Log_2553
17.3074,17.2127,2601,0.0947,Log_2601
17.3164,16.8905,2571,0.4259,Log_2571
17.3194,16.7147,2543,0.6046,Log_2543
17.3268,16.9241,2576,0.4027,Log_2576
17.3370,17.2338,2603,0.1031,Log_2603
17.3428,16.8583,2565,0.4845,Log_2565
17.3508,17.0887,2591,0.2621,Log_2591
17.3814,17.0713,2585,0.3100,Log_2585
17.3824,17.2806,2608,0.1018,Log_2608
17.3836,16.3490,2509,1.0346,Log_2509
17.3917,17.0954,2592,0.2963,Log_2592
17.3936,17.3279,2611,0.0657,Log_2611
17.3999,17.0868,2590,0.3131,Log_2590
17.4040,16.9787,2581,0.4252,Log_2581
17.4090,16.7275,2545,0.6815,Log_2545
17.4131,16.8461,2564,0.5670,Log_2564
17.4292,16.6051,2531,0.8241,Log_2531
17.4372,13.3166,2192,4.1206,Log_2192
17.4566,16.9082,2573,0.5484,Log_2573
17.4646,16.9867,2582,0.4779,Log_2582
17.4675,17.2293,2602,0.2382,Log_2602
17.4675,17.1629,2597,0.3046,Log_2597
17.4679,16.5346,2522,0.9333,Log_2522
